ID,lat,lon,ele,time,name
604,43.94804299,-71.73770199,581.399841,2022-06-07T15:12:07Z,UB15 7VI22 1
605,43.94570997,-71.74346496,593.225281,2022-06-11T11:09:21Z,UB17 11VI22 1
606,43.94626996,-71.74421196,596.728577,2022-06-11T11:15:21Z,UB17 11VI22 2
607,43.94640701,-71.74413099,615.842773,2022-05-21T14:05:21Z,UB17 21V22 1
608,43.94599202,-71.74366403,605.219604,2022-05-21T14:19:12Z,UB17 21V22 2
609,43.94606796,-71.74444498,611.879761,2022-05-22T12:57:29Z,UB17 22V22 1
610,43.94598297,-71.74408296,611.707886,2022-05-22T13:03:02Z,UB17 22V22 2
611,43.94644498,-71.74406201,611.857666,2022-05-22T13:13:28Z,UB17 22V22 3
612,43.94692501,-71.74392404,610.435547,2022-05-24T11:57:58Z,UB17 24V22 1
613,43.94678897,-71.74379898,605.634521,2022-05-24T12:01:21Z,UB17 24V22 2
614,43.94641003,-71.74412102,604.92041,2022-05-24T12:09:42Z,UB17 24V22 3
615,43.94582497,-71.74325399,604.434021,2022-06-24T11:27:47Z,UB17 24VI22 1
616,43.94622697,-71.74326799,602.420593,2022-06-24T11:44:21Z,UB17 24VI22 2
617,43.94606201,-71.74378297,609.545959,2022-05-27T11:30:58Z,UB17 27V22 1
618,43.94646099,-71.74392597,609.025391,2022-05-27T11:45:32Z,UB17 27V22 2
619,43.94690498,-71.74427801,609.020386,2022-05-30T12:44:27Z,UB17 30V22 1
620,43.94589202,-71.74359103,600.87915,2022-05-17T13:24:39Z,UB17?_17V22_1
621,43.946003,-71.74359497,602.022705,2022-05-17T13:26:39Z,UB17?_17V22_2
622,43.94595204,-71.74343596,597.033752,2022-05-17T13:36:34Z,UB17?_17V22_3
623,43.94594399,-71.74353998,599.366028,2022-05-17T13:47:12Z,UB17?_17V22_4
624,43.94908,-71.74502199,632.862,2022-06-11T13:35:12Z,UB18 11VI22 1
625,43.94946196,-71.745241,643.351501,2022-05-23T11:25:59Z,UB18 23V22 1
626,43.94970696,-71.74550897,650.296326,2022-05-23T11:37:49Z,UB18 23V22 2
627,43.94945702,-71.74531401,643.55719,2022-05-23T11:44:26Z,UB18 23V22 3
628,43.94910498,-71.74718502,657.123901,2022-06-02T12:28:17Z,UB18 2V22 2
629,43.94926599,-71.74759598,665.659973,2022-06-02T12:31:39Z,UB18 2V22 3
630,43.949612,-71.74633199,653.934875,2022-06-02T12:20:23Z,UB18 2VI22 1
631,43.94964402,-71.74648697,657.575562,2022-06-05T12:59:42Z,UB18 5VI22 1
632,43.95039897,-71.74589999,670.641907,2022-06-05T13:35:25Z,UB18 5VI22 2
633,43.94158096,-71.73202098,511.534332,2022-06-10T14:09:11Z,UB19 10VI22 1
634,43.94195697,-71.73196298,503.808105,2022-06-12T14:05:02Z,UB19 12VI22 1
635,43.94228403,-71.73039397,491.939087,2022-06-14T11:26:00Z,UB19 14V22 1
636,43.94241496,-71.73067602,492.256134,2022-06-14T11:31:10Z,UB19 14VI22 2
637,43.94240004,-71.73089102,494.191315,2022-06-14T11:35:58Z,UB19 14VI22 3
638,43.94231597,-71.73107299,494.767578,2022-06-14T11:39:41Z,UB19 14VI22 4
639,43.94245,-71.73178503,506.192535,2022-06-14T11:46:12Z,UB19 14VI22 5
640,43.94192202,-71.73154003,501.048676,2022-06-14T11:59:41Z,UB19 14VI22 6
641,43.942451,-71.73251702,507.661957,2022-06-19T13:16:59Z,UB19 19VI22 1
642,43.94221497,-71.73157699,501.250214,2022-05-23T12:28:38Z,UB19 23V22 1
643,43.94195303,-71.73169199,496.730103,2022-05-23T13:06:39Z,UB19 23V22 2
644,43.94211698,-71.73160398,494.477509,2022-05-23T12:28:36Z,UB19 23V22 3
645,43.94267396,-71.73213498,510.339447,2022-06-23T16:10:37Z,UB19 23VI22 1
646,43.94178397,-71.73198,506.897156,2022-06-06T13:04:46Z,UB19 6VI22 1
647,43.94139396,-71.72964103,466.546539,2022-06-04T13:58:15Z,UB19? 04VI22 1
648,43.94106396,-71.72970104,475.18573,2022-06-04T14:21:11Z,UB19? 04VI22 2
649,43.94238898,-71.73073101,460.698608,2022-06-04T15:00:04Z,UB19? 04VI22 3
650,43.94230901,-71.73077703,475.161011,2022-06-04T15:00:38Z,UB19? 04VI22 4
651,43.94247699,-71.73253899,511.547516,2022-07-06T13:05:39Z,UB2 06VII22 1
652,43.94251596,-71.73282699,514.162842,2022-07-06T13:15:23Z,UB2 06VII22 2
653,43.94183703,-71.73331004,519.328491,2022-07-06T13:28:58Z,UB2 06VII22 3
654,43.94188103,-71.73352998,518.858337,2022-07-06T13:34:36Z,UB2 06VII22 4
655,43.94217096,-71.73424998,531.122009,2022-07-07T13:07:35Z,UB2 07VII22 1
656,43.942436,-71.733966,532.509216,2022-07-07T13:09:43Z,UB2 07VII22 2
657,43.94254496,-71.73370298,532.679688,2022-06-10T12:41:17Z,UB2 10VI22 1
658,43.94245402,-71.73317903,528.544128,2022-06-10T12:37:11Z,UB2 10VI22 2
659,43.94251202,-71.73236799,510.060486,2022-06-14T13:22:28Z,UB2 14VI22 1
660,43.94248101,-71.73208703,508.880188,2022-06-14T13:31:13Z,UB2 14VI22 2
661,43.94187097,-71.73339201,527.256897,2022-05-22T14:13:19Z,UB2 22V22 1
662,43.94187097,-71.73339201,527.256897,2022-05-27T12:17:31Z,UB2 22V22 11
663,43.94187097,-71.73339201,527.256897,2022-05-27T12:17:31Z,UB2 22V22 111
664,43.94187097,-71.73339201,527.256897,2022-05-27T12:17:32Z,UB2 22V22 1111
665,43.94212998,-71.733434,527.135559,2022-05-22T14:14:39Z,UB2 22V22 2
666,43.94221396,-71.733749,512.848633,2022-05-22T14:13:52Z,UB2 22V22 3
667,43.94210801,-71.73348002,516.818359,2022-05-22T14:30:27Z,UB2 22V22 4
668,43.94261604,-71.73361002,526.407715,2022-06-22T12:59:43Z,UB2 22VI22 1
669,43.94285199,-71.73364799,529.012634,2022-06-22T13:06:06Z,UB2 22VI22 2
670,43.94251898,-71.73388897,533.500671,2022-07-03T13:09:31Z,UB2 3VII22 1
671,43.94240197,-71.73365604,529.728516,2022-07-03T13:20:38Z,UB2 3VII22 2
672,43.94270397,-71.73364799,529.237549,2022-07-03T13:36:48Z,UB2 3VII22 3
673,43.946118,-71.73017797,554.386719,2022-06-02T13:51:13Z,UB20 2VI22 1
674,43.94141399,-71.74229803,603.567139,2022-06-10T13:31:01Z,UB21 10VI22 1
675,43.94251001,-71.74235302,596.114258,2022-07-12T13:00:05Z,UB21 12VII22 1
676,43.94241999,-71.74178498,589.091858,2022-07-12T13:03:52Z,UB21 12VII22 2
677,43.94259299,-71.741558,587.271118,2022-07-12T13:32:18Z,UB21 12VII22 3
678,43.94202101,-71.74143001,580.888916,2022-05-22T11:37:58Z,UB21 22V22 1
679,43.94222301,-71.74174097,581.213928,2022-05-22T11:41:08Z,UB21 22V22 2
680,43.94178799,-71.74198799,589.622559,2022-05-22T11:45:49Z,UB21 22V22 3
681,43.94151902,-71.742148,588.243469,2022-05-22T11:51:07Z,UB21 22V22 4
682,43.94197499,-71.74178104,581.452942,2022-05-22T11:34:40Z,UB21 22V22 5
683,43.94225797,-71.74212696,585.586426,2022-05-24T11:05:18Z,UB21 24V22 1
684,43.94239903,-71.74261797,591.088745,2022-05-24T11:11:16Z,UB21 24V22 2
685,43.94209502,-71.74188799,584.085693,2022-05-24T11:21:12Z,UB21 24V22 3
686,43.94208203,-71.741616,582.894348,2022-05-24T11:22:52Z,UB21 24V22 4
687,43.94234103,-71.74161198,581.726074,2022-05-24T11:28:17Z,UB21 24V22 5
688,43.94252996,-71.74197298,586.80896,2022-05-24T11:35:19Z,UB21 24V22 6
689,43.94249098,-71.74155498,588.252441,2022-06-24T11:50:22Z,UB21 24VI22 1
690,43.94193904,-71.74135901,591.207397,2022-06-24T12:00:54Z,UB21 24VI22 2
691,43.94244002,-71.74077999,568.136963,2022-06-29T10:53:54Z,UB21 29VI22 1
692,43.94127997,-71.74198598,597.933411,2022-06-29T11:40:05Z,UB21 29VI22 2
693,43.941861,-71.74090203,586.076904,2022-07-03T13:11:19Z,UB21 3VII22 1
694,43.94192001,-71.74120696,573.674377,2022-06-06T10:52:04Z,UB21 6VI22 1
695,43.94227297,-71.74215001,582.022156,2022-06-06T10:59:39Z,UB21 6VI22 2
696,43.94270497,-71.74130796,571.227661,2022-06-06T11:03:57Z,UB21 6VI22 3
697,43.94215303,-71.74190601,582.529053,2022-06-07T12:08:39Z,UB21 7VI22 1
698,43.94198899,-71.74201699,590.189819,2022-07-08T11:38:32Z,UB21 8VII22 1
699,43.94588398,-71.74453198,603.970154,2022-06-11T11:24:15Z,UB22 11VI22 1
700,43.94615999,-71.74465503,617.187256,2022-06-12T12:44:39Z,UB22 12VI22 1
701,43.94596796,-71.74485804,621.862549,2022-06-12T12:55:49Z,UB22 12VI22 2
702,43.94573696,-71.74509499,626.204285,2022-06-15T12:46:55Z,UB22 15VI22 1
703,43.945888,-71.74508703,625.868896,2022-06-15T12:48:54Z,UB22 15VI22 2
704,43.94613502,-71.74447096,617.084534,2022-06-15T13:08:27Z,UB22 15VI22 3
705,43.94574299,-71.74429502,620.055969,2022-06-18T12:16:57Z,UB22 18VI22 1
706,43.94592396,-71.74409796,612.230225,2022-06-18T12:24:53Z,UB22 18VI22 2
707,43.946032,-71.74482903,616.905945,2022-05-22T12:46:08Z,UB22 22V22 1
708,43.94622202,-71.744867,619.404785,2022-05-24T12:57:42Z,UB22 24V22 1
709,43.94618003,-71.74500799,624.441528,2022-05-24T13:14:28Z,UB22 24V22 2
710,43.94628203,-71.74507999,624.672852,2022-05-24T13:16:11Z,UB22 24V22 3
711,43.94625002,-71.74522801,627.943054,2022-05-24T13:19:01Z,UB22 24V22 4
712,43.94617902,-71.74525601,627.994019,2022-05-24T13:30:33Z,UB22 24V22 5
713,43.944981,-71.745887,640.578857,2022-05-24T15:45:29Z,UB22 24V22 6
714,43.94619796,-71.74439502,606.177429,2022-05-17T13:06:25Z,UB22?_17V22_1
715,43.94600803,-71.74420098,608.565613,2022-05-17T13:08:25Z,UB22?_17V22_2
716,43.94609604,-71.74399696,606.055176,2022-05-17T13:12:33Z,UB22?_17V22_3
717,43.94225897,-71.74318803,593.838318,2022-05-23T12:28:03Z,UB25 23V22 1
718,43.94227901,-71.74291796,593.530273,2022-05-23T12:32:16Z,UB25 23V22 2
719,43.94211799,-71.74413401,599.916382,2022-05-31T11:57:03Z,UB25 31V22 1
720,43.94152497,-71.74297697,609.920105,2022-06-04T13:59:07Z,UB25 4VI22 1
721,43.94199301,-71.74323999,592.36969,2022-06-06T11:48:26Z,UB25 6VI22 1
722,43.94229703,-71.74321602,590.186218,2022-06-06T11:51:20Z,UB25 6VI22 2
723,43.94187399,-71.74373402,598.020447,2022-06-06T12:26:16Z,UB25 6VI22 3
724,43.94150301,-71.74417902,603.154114,2022-06-06T12:31:35Z,UB25 6VI22 4
725,43.94178799,-71.74286298,599.203857,2022-06-07T13:12:55Z,UB25 7VI22 1
726,43.94166796,-71.74310496,601.408813,2022-06-07T13:17:45Z,UB25 7VI22 2
727,43.94453198,-71.74488897,625.853394,2022-06-12T13:51:35Z,UB26 12VI22 1
728,43.94495702,-71.74545701,636.033081,2022-06-14T12:19:28Z,UB26 14VI22 1
729,43.94512399,-71.74557201,635.545654,2022-06-14T13:24:38Z,UB26 14VI22 2
730,43.94526397,-71.74523598,634.948059,2022-06-18T14:09:59Z,UB26 18VI22 1
731,43.94481897,-71.74517998,636.538025,2022-06-18T13:38:59Z,UB26 18VI22 2
732,43.94494797,-71.74521997,638.561218,2022-06-18T13:35:32Z,UB26 18VI22 3
733,43.94476801,-71.74519197,636.661316,2022-06-18T13:40:00Z,UB26 18VI22 4
734,43.94471998,-71.74513003,636.143616,2022-06-18T13:40:22Z,UB26 18VI22 5
735,43.94464999,-71.74503498,636.190796,2022-06-18T13:41:16Z,UB26 18VI22 6
736,43.94518099,-71.74585297,643.466187,2022-06-20T11:43:51Z,UB26 20VI22 1
737,43.94546002,-71.74537403,636.954285,2022-06-20T13:10:20Z,UB26 20VI22 2
738,43.94553596,-71.745096,623.892944,2022-05-21T14:51:35Z,UB26 21V22 1
739,43.94543102,-71.74430299,610.122925,2022-05-21T14:54:41Z,UB26 21V22 2
740,43.94515199,-71.74565298,634.794006,2022-05-21T15:05:32Z,UB26 21V22 3
741,43.94537603,-71.74606796,640.71106,2022-05-21T15:16:26Z,UB26 21V22 4
742,43.94516699,-71.74564099,631.389526,2022-05-25T11:58:53Z,UB26 25V22 1
743,43.94490296,-71.74555097,630.247498,2022-05-25T12:18:56Z,UB26 25V22 2
744,43.94484504,-71.744895,620.814697,2022-05-25T12:34:22Z,UB26 25V22 3
745,43.94470699,-71.74577703,634.725708,2022-05-25T12:38:51Z,UB26 25V22 4
746,43.94540504,-71.74530102,634.397095,2022-06-28T13:28:03Z,UB26 28VI22 1
747,43.94568902,-71.74534997,634.413086,2022-06-07T11:50:56Z,UB26 7VI22 1
748,43.94468201,-71.73750099,563.348633,2022-05-23T11:18:03Z,UB27 23V22 1
749,43.94445201,-71.73592402,555.271362,2022-05-19T10:38:59Z,UB27_19V22_1
750,43.94428597,-71.73596299,554.265869,2022-05-19T10:41:30Z,UB27_19V22_2
751,43.94435696,-71.73598001,564.212219,2022-05-19T11:07:32Z,UB27_19V22_3
752,43.94043599,-71.73442097,512.604797,2022-06-11T14:22:49Z,UB28 11VI22 1
753,43.94028696,-71.73431503,517.301636,2022-06-12T11:20:15Z,UB28 12VI22 1
754,43.94022804,-71.73421,526.160156,2022-06-14T15:53:29Z,UB28 14VI22 1
755,43.940868,-71.73445903,503.584137,2022-05-22T11:25:27Z,UB28 22V22 1
756,43.94086196,-71.73488399,510.179901,2022-05-22T12:09:42Z,UB28 22V22 10
757,43.94070002,-71.73442902,514.14093,2022-05-22T11:39:48Z,UB28 22V22 2
758,43.940451,-71.73438502,513.303528,2022-05-22T11:56:20Z,UB28 22V22 3
759,43.94079499,-71.73468098,517.518799,2022-05-22T12:01:20Z,UB28 22V22 4
760,43.94084704,-71.73467101,518.693481,2022-05-22T12:04:57Z,UB28 22V22 5
761,43.94081402,-71.73485599,522.957642,2022-05-22T12:09:39Z,UB28 22V22 6
762,43.94069902,-71.73437898,507.927643,2022-05-22T11:39:54Z,UB28 22V22 7
763,43.940236,-71.73439398,501.175171,2022-05-22T11:56:22Z,UB28 22V22 8
764,43.94075501,-71.73463002,507.794861,2022-05-22T12:02:04Z,UB28 22V22 9
765,43.940208,-71.73425401,517.017517,2022-07-03T12:07:10Z,UB28 3VII22 1
766,43.94018303,-71.73454997,519.7276,2022-07-03T12:10:03Z,UB28 3VII22 2
767,43.93982696,-71.73247,485.924316,2022-06-07T14:08:11Z,UB28 7VI22 1
768,43.94535801,-71.74448202,624.457581,2022-06-18T12:14:22Z,UB3 18VI22 1
769,43.94521301,-71.74379596,607.220154,2022-06-19T15:10:36Z,UB3 19V22 1
770,43.94516297,-71.74276097,589.792664,2022-06-21T11:32:08Z,UB3 21VI22 1
771,43.94475603,-71.74277798,593.754028,2022-05-08T13:15:16Z,UB3 5V22 1
772,43.944421,-71.74319901,598.113281,2022-05-08T13:26:13Z,UB3 5V22 5
773,43.944823,-71.74298803,595.971985,2022-05-08T13:21:36Z,UB3 8V22 2
774,43.94475401,-71.74311703,596.612122,2022-05-08T13:22:56Z,UB3 8V22 3
775,43.94464899,-71.743328,597.515686,2022-05-08T13:23:39Z,UB3 8V22 4
776,43.944493,-71.743514,601.642334,2022-05-08T13:29:45Z,UB3 8V22 6
777,43.94466299,-71.74361399,602.860046,2022-05-08T13:31:09Z,UB3 8V22 7
778,43.94366596,-71.72944103,489.208618,2022-07-03T12:02:50Z,UB30 03VII22 1
779,43.94339698,-71.73113996,507.673615,2022-07-06T14:27:22Z,UB30 06VII22 1
780,43.94341702,-71.73094198,508.129303,2022-07-06T14:31:02Z,UB30 06VII22 2
781,43.94385497,-71.73102496,513.862122,2022-07-06T14:39:59Z,UB30 06VII22 3
782,43.94415999,-71.731104,515.39978,2022-07-06T14:51:22Z,UB30 06VII22 4
783,43.94418304,-71.73031803,507.218231,2022-07-06T15:31:49Z,UB30 06VII22 5
784,43.94357803,-71.728645,479.644897,2022-07-10T11:02:53Z,UB30 10VII22 1
785,43.94335901,-71.72990003,502.166077,2022-07-10T12:10:54Z,UB30 10VII22 2
786,43.94647499,-71.72951899,465.228302,2022-06-11T14:01:25Z,UB30 11VI22 1
787,43.943471,-71.72966198,500.811768,2022-06-12T12:59:59Z,UB30 12VI22 1
788,43.94331803,-71.729709,499.89389,2022-06-12T13:00:53Z,UB30 12VI22 2
789,43.94313203,-71.73060897,506.955017,2022-06-12T13:04:16Z,UB30 12VI22 3
790,43.94314896,-71.73071399,507.879089,2022-06-12T13:05:04Z,UB30 12VI22 4
791,43.94354098,-71.73070301,510.94223,2022-06-12T13:16:27Z,UB30 12VI22 5
792,43.943399,-71.72980397,502.172089,2022-06-12T13:22:11Z,UB30 12VI22 6
793,43.94322901,-71.72974697,500.041016,2022-06-12T13:24:35Z,UB30 12VI22 7
794,43.94325801,-71.72879303,484.877655,2022-07-12T11:44:19Z,UB30 12VII22 1
795,43.94288904,-71.729507,484.0896,2022-07-12T12:05:45Z,UB30 12VII22 2
796,43.94358901,-71.72970196,500.012634,2022-06-15T12:53:50Z,UB30 15VI22 1
797,43.94365397,-71.730571,494.286346,2022-05-25T12:26:34Z,UB30 25V22 1
798,43.94372597,-71.73093997,499.47403,2022-05-25T12:33:20Z,UB30 25V22 2
799,43.94329003,-71.73026799,492.224945,2022-05-25T12:43:00Z,UB30 25V22 3
800,43.944148,-71.72920802,482.049194,2022-06-04T12:04:00Z,UB30? 04VI22 1
801,43.94397802,-71.72928203,487.306244,2022-06-04T12:05:57Z,UB30? 04VI22 2
802,43.94642,-71.73050503,488.221191,2022-06-04T15:51:30Z,UB32 04VI22 1
803,43.94666098,-71.73109696,480.882416,2022-06-06T14:36:03Z,UB32 06VI22 1
804,43.94657699,-71.731636,499.35614,2022-06-06T14:38:23Z,UB32 06VI22 2
805,43.94636099,-71.73157004,498.386139,2022-06-06T14:44:44Z,UB32 06VI22 3
806,43.94692602,-71.72992702,475.48941,2022-05-22T11:50:22Z,UB32 22V22 1
807,43.946866,-71.73018199,484.279785,2022-05-22T11:52:46Z,UB32 22V22 2
808,43.94645202,-71.73063998,485.259766,2022-06-25T12:43:24Z,UB32 25VI22 1
809,43.946175,-71.73070896,494.467621,2022-06-25T13:59:56Z,UB32 25VI22 2
810,43.94696902,-71.73184698,498.381927,2022-05-26T12:28:50Z,UB32 26V22 1
811,43.94670297,-71.732082,506.729889,2022-05-26T12:34:25Z,UB32 26V22 2
812,43.946535,-71.73214604,508.407013,2022-05-26T12:39:55Z,UB32 26V22 3
813,43.94669099,-71.73071198,490.44342,2022-06-30T13:31:09Z,UB32 30VI22 1
814,43.94652,-71.73068097,490.66452,2022-06-30T13:33:10Z,UB32 30VI22 2
815,43.94587702,-71.73166802,497.991791,2022-05-29T14:16:07Z,UB32? 29V22 1
816,43.94605597,-71.72805198,426.059875,2022-06-06T10:22:45Z,UB33 06VI22 1
817,43.94609696,-71.72798099,438.739868,2022-06-06T10:32:52Z,UB33 06VI22 2
818,43.94587702,-71.727896,440.518005,2022-06-06T10:37:51Z,UB33 06VI22 3
819,43.94564803,-71.72755896,444.611847,2022-06-06T11:02:17Z,UB33 06VI22 4
820,43.94570896,-71.72764597,447.858826,2022-06-06T11:16:35Z,UB33 06VI22 5
821,43.94570704,-71.72737699,445.108276,2022-06-06T11:21:00Z,UB33 06VI22 6
822,43.94579404,-71.72718999,443.464905,2022-06-06T11:22:37Z,UB33 06VI22 7
823,43.94482803,-71.72738302,449.313599,2022-06-06T11:34:51Z,UB33 06VI22 8
824,43.945815,-71.72729602,432.493652,2022-06-11T12:46:20Z,UB33 11VI22 1
825,43.945887,-71.72768896,436.599609,2022-06-14T14:48:44Z,UB33 14VI22 1
826,43.945154,-71.72742996,437.712799,2022-06-19T11:00:15Z,UB33 19VI 22 3
827,43.94592002,-71.72720701,416.440887,2022-06-19T10:46:58Z,UB33 19VI22 1
828,43.94524704,-71.72697701,422.448883,2022-06-19T10:55:02Z,UB33 19VI22 2
829,43.94581399,-71.72761202,436.052307,2022-06-19T11:16:22Z,UB33 19VI22 4
830,43.94598397,-71.72695999,422.119598,2022-06-19T11:25:59Z,UB33 19VI22 5
831,43.94630299,-71.72768896,418.770569,2022-05-23T12:28:39Z,UB33 23V22 1
832,43.94618397,-71.72778301,427.895325,2022-05-23T12:42:12Z,UB33 23V22 2
833,43.94584701,-71.72719996,430.001892,2022-05-23T12:50:01Z,UB33 23V22 3
834,43.94571299,-71.72690601,428.171326,2022-05-23T12:52:21Z,UB33 23V22 4
835,43.945959,-71.72759601,437.04007,2022-05-24T12:22:30Z,UB33 24V22 1
836,43.94467103,-71.72666503,435.634583,2022-05-24T12:55:24Z,UB33 24V22 2
837,43.94539397,-71.72701799,439.175262,2022-05-24T13:12:50Z,UB33 24V22 3
838,43.94707496,-71.74501796,621.475403,2022-05-17T12:46:09Z,UB34_17V22_1
839,43.94704001,-71.74517998,621.436951,2022-05-17T12:47:53Z,UB34_17V22_2
840,43.94706398,-71.74508401,621.25885,2022-05-17T12:56:38Z,UB34_17V22_3
841,43.94602496,-71.74288502,594.792236,2022-06-28T12:13:51Z,UB35 28VI22 1
842,43.94605103,-71.74346102,597.564148,2022-05-17T13:27:39Z,UB35_17V22_1
843,43.94794601,-71.73649902,547.741394,2022-06-19T11:06:45Z,UB36 19VI22 1
844,43.94900699,-71.74452603,645.005249,2022-05-17T11:25:03Z,UB36_17V22_1
845,43.94936197,-71.735375,534.526978,2022-05-18T16:03:52Z,UB36_18V22_1
846,43.95080801,-71.740452,633.899719,2022-05-22T14:18:57Z,UB37 22V22 1
847,43.950922,-71.74021396,643.27124,2022-05-25T10:50:16Z,UB37 25V22 1
848,43.95054599,-71.74044496,619.697571,2022-05-26T11:32:20Z,UB37 26V22 1
849,43.95034097,-71.74003601,619.554871,2022-05-26T11:35:10Z,UB37 26V22 2
850,43.95032496,-71.73979403,617.456177,2022-05-26T11:38:55Z,UB37 26V22 3
851,43.95134202,-71.740235,657.762817,2022-05-27T13:43:27Z,UB37 27V22 1
852,43.95068698,-71.74050003,634.42749,2022-05-18T11:58:13Z,UB37_18V22_1
853,43.95068899,-71.74031404,629.099731,2022-05-18T12:05:00Z,UB37_18V22_2
854,43.95081899,-71.74032804,632.51532,2022-05-18T12:09:57Z,UB37_18V22_3
855,43.94432603,-71.74443802,617.803284,2022-05-30T11:42:28Z,UB3? 30V22 1
856,43.94459903,-71.74434297,623.554443,2022-05-30T13:12:34Z,UB3? 30V22 2
857,43.94409302,-71.74570302,628.479065,2022-06-10T15:05:02Z,UB4 10VI22 1
858,43.94403703,-71.74627097,626.185425,2022-06-12T15:16:24Z,UB4 12VI22 1
859,43.942867,-71.74513296,612.463074,2022-05-19T13:21:47Z,UB4 19V22 R1
860,43.94300597,-71.74474597,615.636292,2022-05-19T13:09:26Z,UB4 19V22 R2
861,43.94409503,-71.74610602,619.433105,2022-05-24T15:16:48Z,UB4 24V22 1
862,43.94403099,-71.74585196,629.775085,2022-05-27T12:54:17Z,UB4 27V22 1
863,43.94432704,-71.74570201,636.226013,2022-05-27T13:01:21Z,UB4 27V22 2
864,43.94369303,-71.74653299,621.788635,2022-05-31T12:02:45Z,UB4 31V22 1
865,43.94359798,-71.74671303,620.169006,2022-05-31T12:06:16Z,UB4 31V22 2
866,43.94406703,-71.74619696,637.761536,2022-07-05T14:06:02Z,UB4 5VII22 1
867,43.94349304,-71.74580896,622.526794,2022-07-05T16:03:58Z,UB4 5VII22 2
868,43.94414297,-71.74599999,642.051941,2022-07-05T14:22:57Z,UB4 5VII22 3
869,43.94352296,-71.74637801,636.336365,2022-07-05T14:41:02Z,UB4 5VII22 4
870,43.94302198,-71.74671496,623.808228,2022-07-06T15:34:45Z,UB4 6VII22 1
871,43.94368398,-71.745038,626.972595,2022-05-08T13:44:02Z,UB4 8V22 1
872,43.943759,-71.74495904,627.579529,2022-05-08T13:46:43Z,UB4 8V22 2
873,43.94350796,-71.74496097,622.791321,2022-05-08T13:47:39Z,UB4 8V22 3
874,43.94331099,-71.74511402,617.294128,2022-05-08T13:50:42Z,UB4 8V22 4
875,43.94265401,-71.72812801,465.669586,2022-05-22T10:25:11Z,UB41 22V22 1
876,43.94365598,-71.72755502,463.770508,2022-05-22T13:34:10Z,UB41 22V22 2
877,43.94347896,-71.72736601,459.470276,2022-05-25T12:09:32Z,UB41 25V22 1
878,43.94336496,-71.72757296,460.615082,2022-05-31T14:38:19Z,UB41 31V22 1
879,43.94354702,-71.72711003,452.839935,2022-05-31T14:43:52Z,UB41 31V22 2
880,43.94556899,-71.73432802,535.69519,2022-05-18T14:56:54Z,UB43 18V22 1
881,43.94560603,-71.73417496,535.453796,2022-05-18T15:00:01Z,UB43 18V22 2
882,43.94541702,-71.73430899,541.521301,2022-05-21T16:01:02Z,UB43 21V22 1
883,43.94602798,-71.73413901,543.661316,2022-05-23T12:48:43Z,UB43 23V22 1
884,43.94543999,-71.73002601,491.630859,2022-06-10T12:40:57Z,UB44 10VI22 1
885,43.94549799,-71.72970196,487.02774,2022-06-10T12:43:17Z,UB44 10VI22 2
886,43.945716,-71.72957699,485.366669,2022-06-10T12:48:16Z,UB44 10VI22 3
887,43.94589303,-71.73066303,508.458374,2022-06-10T13:30:33Z,UB44 10VI22 4
888,43.94619604,-71.730802,506.215454,2022-06-10T13:35:45Z,UB44 10VI22 5
889,43.94566001,-71.73087702,506.526611,2022-06-11T13:51:14Z,UB44 11VI22 1
890,43.94613502,-71.73060796,493.334473,2022-06-12T14:45:43Z,UB44 12VI22 1
891,43.94587803,-71.73124197,505.011322,2022-06-12T14:48:29Z,UB44 12VI22 2
892,43.94512902,-71.72879898,471.485931,2022-05-23T14:02:46Z,UB44 23V22 1
893,43.94531996,-71.72905999,473.593842,2022-05-23T14:05:50Z,UB44 23V22 2
894,43.94558902,-71.72937498,477.687714,2022-05-23T14:07:31Z,UB44 23V22 3
895,43.94577401,-71.73019004,489.04248,2022-06-25T12:53:26Z,UB44 25VI22 1
896,43.94618397,-71.72827402,448.257568,2022-07-04T15:50:00Z,UB44 4VI22 1
897,43.94704998,-71.73666799,574.901001,2022-06-14T11:18:10Z,UB45 14VI22 1
898,43.94630902,-71.73696999,575.324768,2022-06-25T13:20:34Z,UB45 25VI22 1
899,43.946664,-71.73658602,568.131958,2022-05-26T14:12:10Z,UB45 26V22 1
900,43.94615597,-71.73692498,581.552246,2022-06-26T11:36:04Z,UB45 26VI22 1
901,43.94668696,-71.73806802,592.867249,2022-06-19T12:45:49Z,UB46 19VI22 1
902,43.94542004,-71.73833901,584.71106,2022-07-01T11:09:45Z,UB46 1VII22 1
903,43.946866,-71.73802704,596.102844,2022-06-22T15:05:31Z,UB46 22VI22 1
904,43.945844,-71.73755002,580.562012,2022-05-23T14:16:36Z,UB46 23V22 1
905,43.94596604,-71.73871402,595.212769,2022-05-26T11:18:15Z,UB46 26V22 1
906,43.94601398,-71.73827103,598.926697,2022-07-05T14:10:02Z,UB46 5VII22 1
907,43.94584802,-71.73842702,583.702637,2022-07-06T11:46:29Z,UB46 6VII22 1
908,43.946449,-71.73896103,581.672791,2022-06-10T14:08:16Z,UB47 10VI22 1
909,43.94659703,-71.73804699,592.453369,2022-06-12T15:10:24Z,UB47 12VI22 1
910,43.946448,-71.74041202,594.2453,2022-05-19T11:29:37Z,UB47 19V22 1
911,43.94604902,-71.73960996,589.326233,2022-05-19T12:34:09Z,UB47 19V22 10
